user_id,age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
9ed69d763b7ef5ac,15,F,City,Basic Membership,2015-12-24,No,Without Offers,Desktop,Mobile_Data,20:22:50,13,162.34,7810.49,18.0,626.41,No,Yes,No,Not Applicable,Poor Customer Service,1
aff00697b78a540d,22,M,Town,No Membership,2017-07-31,Yes,Credit/Debit Card Offers,,Fiber_Optic,06:26:29,10,275.07,7595.46,7.0,627.58,No,Yes,No,Not Applicable,Poor Product Quality,1
b76facb47f5940d0,28,M,Town,Platinum Membership,2016-02-09,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,07:09:15,19,88.45,36405.44,14.0,372.25399820026576,No,Yes,Yes,Solved,Quality Customer Care,0
97971f5e0bd3eea5,28,M,City,Silver Membership,2016-10-19,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,18:27:24,16,348.67,38427.15,29.0,700.81,Yes,No,Yes,Unsolved,Poor Website,0
99aa763d04bf96fa,45,F,City,Platinum Membership,2017-02-02,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,12:30:02,11,281.01,19682.84,20.0,796.66,Yes,No,No,Not Applicable,Poor Product Quality,0
b1b9a0b170907c27,42,F,City,Premium Membership,2015-10-02,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:58:02,6,30.93,58545.05,0.0,712.48,Yes,No,Yes,Unsolved,Products always in Stock,0
abe05931b8de5f87,61,M,Village,Platinum Membership,2016-01-04,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,12:17:11,14,30.72,49840.58,24.0,1035.7130252243303,No,Yes,No,Not Applicable,Too many ads,0
bab754873d09369b,18,M,City,Gold Membership,2016-08-25,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:30:55,-999,88.67,31501.42,23.0,789.38,Yes,No,Yes,Unsolved,Poor Product Quality,0
861dd7e926c2899b,51,F,Town,Basic Membership,2015-04-23,No,Without Offers,Desktop,Wi-Fi,00:41:37,-999,50.64,11927.65,7.0,635.47,No,Yes,No,Not Applicable,Too many ads,1
ad87c721378030a3,53,F,City,Gold Membership,2015-05-06,Yes,Without Offers,Smartphone,Wi-Fi,15:22:51,10,34.96,43218.94,20.0,387.4333919187285,Yes,No,Yes,Solved in Follow-up,Poor Website,0
96e5404ff9461b80,25,M,Town,Premium Membership,2016-03-06,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,09:42:35,16,45.13,29073.43,9.0,789.62,No,Yes,No,Not Applicable,Reasonable Price,0
918b4fdf8831b2f4,10,M,Town,Gold Membership,2016-04-30,Yes,Without Offers,Smartphone,Fiber_Optic,08:11:19,17,831.74,26761.75,0.0,1164.8547301805886,Yes,No,No,Not Applicable,Poor Customer Service,1
9ee094ff0dc7faaa,50,M,,Basic Membership,2017-01-12,,Credit/Debit Card Offers,Both,Fiber_Optic,13:55:07,11,406.37,22627.29,17.0,669.05,Yes,No,No,Not Applicable,Poor Website,1
9d92db54d29e88ac,53,F,Town,Basic Membership,2017-07-06,No,Credit/Debit Card Offers,Desktop,Mobile_Data,09:10:42,2,121.95,40024.37,13.0,171.3700495998545,Yes,No,Yes,Unsolved,Poor Website,1
bc670ae527bc0a54,20,M,Town,Basic Membership,2016-11-03,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,06:57:12,22,402.01,35723.04,12.0,621.08,No,Yes,Yes,Unsolved,Too many ads,1
849c6096eb070e01,46,M,Town,Basic Membership,2015-03-25,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,06:42:57,18,33.95,47596.16,7.0,1070.938451841146,Yes,No,Yes,No Information Available,Poor Customer Service,1
b3a57bd8419795f9,12,F,Village,Silver Membership,2015-01-08,Yes,Gift Vouchers/Coupons,,Mobile_Data,19:14:17,9,208.93,36298.42,22.0,707.39,No,Yes,Yes,Unsolved,Too many ads,1
95cdb9b40d397266,34,F,Town,No Membership,2015-02-07,Yes,Without Offers,Both,Mobile_Data,17:04:46,4,1306.8,9078.68,16.0,552.92,No,Yes,No,Not Applicable,Poor Product Quality,1
b27c6e147eb2e352,33,F,Village,Basic Membership,2016-07-03,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:57:44,16,329.04,24315.4,0.0,584.67,Yes,No,Yes,Solved in Follow-up,No reason specified,1
be047ecdf4c58bf4,41,M,City,Gold Membership,2017-08-17,No,Without Offers,Desktop,Mobile_Data,20:24:56,17,98.36,32919.02,16.0,730.95,No,Yes,No,Not Applicable,Quality Customer Care,0
87aa1badd85ef75e,15,M,Town,Platinum Membership,2015-12-28,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,10:13:50,14,30.26,43987.53,21.0,773.1,Yes,No,No,Not Applicable,Poor Customer Service,0
bbff0eae30c1192e,20,F,Town,Platinum Membership,2017-12-14,,Gift Vouchers/Coupons,Desktop,Mobile_Data,05:34:55,3,0.0,88719.12,19.0,0.0,Yes,No,Yes,No Information Available,User Friendly Website,0
87a9f3618c2f194d,10,F,Town,Silver Membership,2017-10-07,Yes,Without Offers,Desktop,Fiber_Optic,10:02:27,4,1234.17,48642.21,13.0,608.15,No,Yes,No,Not Applicable,Poor Website,1
8d54156ae9024d7b,35,M,City,Gold Membership,2017-01-24,,Gift Vouchers/Coupons,Both,Wi-Fi,12:47:27,5,440.17,33885.81,16.0,712.28,Yes,No,No,Not Applicable,Reasonable Price,0
bef5c5c4b1d4c834,20,F,City,No Membership,2017-09-06,No,Gift Vouchers/Coupons,Both,Wi-Fi,10:25:01,10,304.87,17731.0,26.0,671.67,Yes,Yes,No,Not Applicable,Poor Customer Service,1
8a76779ccd073406,30,M,Town,Gold Membership,2016-01-06,,Without Offers,Desktop,Mobile_Data,10:21:32,10,847.5917627302993,5224.63,13.0,295.57466984123573,Yes,No,Yes,No Information Available,Too many ads,1
acd3f9a5558f26b0,64,F,City,Gold Membership,2015-09-26,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:18:43,15,299.22,14423.03,12.0,699.4,Yes,No,No,Not Applicable,Poor Product Quality,1
8bdf17931cf6960e,43,F,Town,Silver Membership,2015-07-17,Yes,Without Offers,Both,Mobile_Data,08:07:02,7,1554.71,2936.24,11.0,798.08,Yes,Yes,Yes,Solved,No reason specified,0
a4fc3219d61cfc10,35,F,City,Silver Membership,2017-05-09,,Credit/Debit Card Offers,Desktop,Wi-Fi,07:32:18,9,263.45,5540.77,10.0,0.0,No,Yes,Yes,Unsolved,Products always in Stock,0
b819d11d5ae0938d,51,M,City,Silver Membership,2015-01-06,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,10:15:20,3,501.7,17074.68,0.0,662.23,No,Yes,Yes,Unsolved,Poor Website,1
89cc993b5fa593e3,63,M,Town,Basic Membership,2017-06-26,,Credit/Debit Card Offers,Desktop,Wi-Fi,21:04:15,9,208.79,15251.95,21.0,705.72,No,Yes,No,Not Applicable,No reason specified,1
9b08111181b8c821,17,M,City,Basic Membership,2016-05-03,Yes,Without Offers,Smartphone,Wi-Fi,05:05:33,22,107.64,29259.58,9.0,630.88,Yes,No,Yes,Unsolved,Poor Product Quality,1
834e7843a7a8a21a,29,F,Town,Silver Membership,2016-03-26,Yes,Without Offers,Desktop,Fiber_Optic,18:46:23,7,36.7,1659.82,27.0,655.91,Yes,No,No,Not Applicable,Poor Customer Service,1
96e49cacc2db301f,12,M,City,Basic Membership,2015-12-20,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,08:34:06,13,79.24,3338.31,7.0,656.22,No,Yes,No,Not Applicable,No reason specified,1
8031da9e78ed3091,48,M,Village,Premium Membership,2017-02-16,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:44:35,17,168.08,20575.28,1.0,759.56,Yes,No,Yes,No Information Available,Quality Customer Care,0
9b6d476a272f11e3,29,M,Town,No Membership,2016-07-17,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,15:03:13,23,163.49,43814.8,25.0,681.51,Yes,No,No,Not Applicable,Poor Customer Service,1
804bf5306f4d0dd2,54,F,Town,Gold Membership,2015-07-09,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,11:41:58,4,712.81,40521.56,0.0,798.1,Yes,Yes,Yes,Unsolved,Quality Customer Care,0
8e74cdcc501d891c,14,F,Town,Gold Membership,2017-12-31,Yes,Credit/Debit Card Offers,,Fiber_Optic,11:22:22,18,33.07,13123.27,12.0,691.87,Yes,No,No,Not Applicable,Poor Customer Service,1
bcf2f87013de67a4,31,F,City,Gold Membership,2016-02-29,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:03:03,17,37.15,26541.81,8.0,726.67,No,Yes,Yes,No Information Available,Too many ads,0
906cc7d294490a4b,41,F,Town,Basic Membership,2017-04-16,No,Without Offers,Both,Wi-Fi,16:08:05,5,339.32,16935.43,16.0,528.25,Yes,Yes,Yes,No Information Available,Poor Customer Service,1
b0531dc76c2d19ee,48,F,City,Silver Membership,2015-10-26,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:34:38,19,265.23,32048.86,7.0,797.49,No,Yes,No,Not Applicable,Products always in Stock,0
a38c13bfcf9cda61,21,M,Town,Gold Membership,2017-01-30,Yes,Credit/Debit Card Offers,,Mobile_Data,16:26:26,19,72.23,14769.29,23.0,628.65,Yes,No,Yes,No Information Available,Poor Product Quality,1
a0ec789023eda501,18,M,Village,No Membership,2015-07-22,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:31:43,11,238.94,26799.18,14.0,584.6,Yes,No,No,Not Applicable,Poor Product Quality,1
84f93e9522b1c7a6,48,F,City,Platinum Membership,2017-08-31,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,07:31:32,-999,353.44,10063.14,17.0,796.18,Yes,Yes,Yes,Solved,Quality Customer Care,0
bbc2543f2f0ac273,42,M,Town,Gold Membership,2015-04-28,No,Credit/Debit Card Offers,,Wi-Fi,21:17:16,7,139.78,20581.49,14.0,791.12,No,Yes,No,Not Applicable,Poor Customer Service,0
8997631eade03e61,36,F,Town,Gold Membership,2017-04-30,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,06:38:34,17,31.39,34145.8,7.0,512.8188245291836,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0
b56768c10c193a33,37,F,Town,Gold Membership,2017-01-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:23:02,19,43.03,44048.22,7.0,618.35,No,Yes,No,Not Applicable,Too many ads,1
973c218e292d2c7f,14,F,Town,Gold Membership,2017-12-03,,Credit/Debit Card Offers,Both,Fiber_Optic,09:45:12,7,687.42,6656.6,16.0,742.59,Yes,Yes,No,Not Applicable,User Friendly Website,0
acf85d394f85b4ee,17,M,City,Basic Membership,2016-11-01,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:30:53,13,66.71,19094.77,12.0,568.82,No,Yes,Yes,Solved,No reason specified,1
922c68a8cb612ed2,45,F,City,Premium Membership,2017-12-20,No,Without Offers,Desktop,Wi-Fi,04:15:29,5,229.35,77358.84,9.0,784.21,Yes,No,No,Not Applicable,Products always in Stock,0
a9eeaab0b43f3801,26,M,City,Premium Membership,2017-02-21,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:43:16,6,623.49,19040.78,13.0,733.41,Yes,Yes,Yes,Solved in Follow-up,Poor Customer Service,0
9878f9a677e54aa3,54,F,Village,Basic Membership,2015-09-20,Yes,Without Offers,Desktop,Fiber_Optic,01:08:08,3,73.3,35051.36,29.0,667.69,No,Yes,Yes,Solved in Follow-up,Poor Website,1
a338433e8b4076ed,56,M,Town,Platinum Membership,2017-08-23,No,Without Offers,Desktop,Wi-Fi,13:59:49,2,116.58,31748.43,21.0,762.24,Yes,No,No,Not Applicable,Poor Product Quality,0
9bfbe22e4340b496,57,F,Town,No Membership,2017-02-13,,Without Offers,Desktop,Mobile_Data,13:06:58,8,328.97,45126.87,8.0,1024.272660020408,No,Yes,Yes,Solved,Poor Website,1
a44bc5deec9d0ec4,30,M,Village,Silver Membership,2017-03-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:59:59,8,672.17,37146.35,0.0,757.68,Yes,Yes,No,Not Applicable,Reasonable Price,0
b5e8ff42372695fc,25,M,City,Silver Membership,2017-10-25,No,Without Offers,Desktop,Fiber_Optic,10:27:56,16,31.99,28553.16,15.0,662.78,Yes,No,No,Not Applicable,Poor Website,1
b0da8b36580cdb65,28,F,,Gold Membership,2017-09-11,No,Without Offers,Smartphone,Fiber_Optic,14:11:28,-999,129.17,10335.99,7.0,750.87,Yes,No,Yes,No Information Available,Poor Product Quality,0
9e0e0089c6f245ce,31,M,Town,Basic Membership,2017-09-22,No,Without Offers,,Fiber_Optic,16:59:23,26,143.19,49276.82,28.0,635.7,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,1
8d5ebb6cbfd71974,26,F,,Gold Membership,2017-06-22,,Credit/Debit Card Offers,Smartphone,Mobile_Data,07:15:54,23,512.38,22390.44,14.0,343.76855078951075,No,Yes,Yes,Unsolved,Poor Product Quality,0
83d0b69f745da3f0,59,M,Town,No Membership,2016-03-02,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,06:51:18,6,524.02,3072.98,5.0,785.6863561104242,No,Yes,No,Not Applicable,Poor Website,1
b67fce416cdcb36d,60,M,Village,Basic Membership,2015-07-01,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:04:13,24,92.89,42581.63,28.0,305.0319416859861,No,Yes,No,Not Applicable,Too many ads,1
92ece1c0fefcdbcd,61,M,City,Silver Membership,2017-03-28,Yes,Without Offers,Desktop,Fiber_Optic,21:03:09,7,1162.41,1237.71,22.0,797.54,No,Yes,No,Not Applicable,No reason specified,0
851fffa7224d49f8,51,F,Town,Gold Membership,2017-09-23,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,09:39:18,12,108.91,42447.67,28.0,752.69,No,Yes,Yes,Solved,Poor Customer Service,0
b2395ebbb50f29bd,29,M,City,Platinum Membership,2015-02-13,No,Credit/Debit Card Offers,Desktop,Wi-Fi,09:42:52,14,92.66,34257.76,0.0,709.03,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,0
9cc7474233c6e069,33,F,Town,No Membership,2015-03-09,No,,Both,Mobile_Data,15:40:31,11,353.94,34954.39,26.0,523.98,Yes,No,Yes,Solved in Follow-up,Too many ads,1
b35dde3e3c890d0a,47,F,Village,Gold Membership,2015-05-31,No,Credit/Debit Card Offers,Both,Mobile_Data,16:11:05,18,313.71,18131.22,0.0,1073.4200602743072,Yes,Yes,Yes,No Information Available,Quality Customer Care,0
9eef7008b0fd0ba7,46,M,Town,Basic Membership,2016-02-10,Yes,Without Offers,Both,Wi-Fi,07:32:33,20,255.1,39855.0,24.0,666.14,Yes,No,Yes,No Information Available,Poor Product Quality,1
b8b6d730e8b655a3,22,F,Town,Basic Membership,2016-08-04,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:23:44,15,280.15,29414.79,29.0,1011.1754709391136,Yes,No,No,Not Applicable,Poor Customer Service,1
9544eeddf03f01a3,52,F,City,Basic Membership,2015-12-25,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,07:08:58,10,74.79,16212.8,12.0,674.85,Yes,No,No,Not Applicable,Poor Customer Service,1
9404a7b8d3173ed6,55,F,City,Silver Membership,2015-07-17,No,Credit/Debit Card Offers,Desktop,Wi-Fi,17:14:27,5,34.02,25132.63,7.0,629.39,Yes,No,Yes,Solved in Follow-up,Too many ads,1
8a504343192bac70,27,F,Village,Premium Membership,2015-04-23,Yes,Credit/Debit Card Offers,Both,Wi-Fi,08:06:56,8,682.52,59000.87,12.0,739.8,Yes,Yes,No,Not Applicable,Quality Customer Care,0
80e1ee96c8fc091c,37,F,City,Premium Membership,2017-10-19,No,Credit/Debit Card Offers,,Fiber_Optic,07:49:08,12,132.39,38554.47,22.0,0.0,No,Yes,Yes,Unsolved,Too many ads,0
9479925a731179c4,10,M,Town,Silver Membership,2015-03-20,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,11:56:23,22,90.83,30788.28,12.0,701.66,Yes,No,No,Not Applicable,Too many ads,0
b7c79498efc5bdf2,49,F,City,Basic Membership,2015-06-23,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,01:44:04,19,63.88,2563.54,11.0,522.47,No,Yes,Yes,Solved,No reason specified,1
b786ce7c390c638d,34,M,City,Basic Membership,2016-03-10,No,Without Offers,Smartphone,Fiber_Optic,01:06:12,16,230.29,10405.26,19.0,614.42,Yes,No,No,Not Applicable,Poor Website,1
b1709315df8794dd,64,M,,Gold Membership,2016-03-08,No,Credit/Debit Card Offers,Desktop,Wi-Fi,19:43:41,9,33.63,2820.13,25.0,731.95,No,Yes,Yes,No Information Available,Poor Website,0
b1f00f6ba4070e37,33,F,Town,Silver Membership,2016-07-18,No,Without Offers,Smartphone,Wi-Fi,22:56:15,12,452.15,854.83,22.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service,0
bfd4e8d6b4035438,25,M,,Gold Membership,2016-09-19,Yes,Without Offers,Smartphone,Mobile_Data,09:05:23,15,1184.6373269396809,27100.28,26.0,675.77,No,Yes,No,Not Applicable,Poor Website,1
ba7859f0d537c69c,10,F,City,Basic Membership,2017-07-29,,Credit/Debit Card Offers,Both,Wi-Fi,00:23:22,8,1430.1,23223.44,29.0,794.5502434252571,Yes,Yes,No,Not Applicable,No reason specified,1
bd89620c1ff24b21,61,F,,Basic Membership,2016-05-20,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,02:05:07,9,558.3,40405.12,25.0,621.02,No,Yes,No,Not Applicable,Poor Product Quality,1
a06ac2f52acf44a8,45,F,Town,Gold Membership,2016-07-01,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:20:30,20,31.8,1682.53,7.0,717.4,Yes,No,Yes,Solved,Too many ads,0
bdd7be04cea55293,14,F,Town,Platinum Membership,2015-07-22,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14:34:50,11,895.1887132657467,93333.77,18.0,1033.3886013985814,No,Yes,No,Not Applicable,Reasonable Price,0
860a0c5ebb5384b2,50,F,Town,Basic Membership,2015-01-30,,Without Offers,Smartphone,Mobile_Data,11:58:42,14,466.59,47289.91,8.0,0.0,Yes,No,No,Not Applicable,Poor Product Quality,1
beabd1b5797e6793,51,M,City,Gold Membership,2015-09-28,No,Without Offers,Smartphone,Fiber_Optic,19:05:13,8,0.0,20234.85,18.0,758.64,Yes,No,No,Not Applicable,Poor Product Quality,0
a9578ba2e6c78381,24,F,,No Membership,2017-07-19,Yes,Without Offers,Smartphone,Mobile_Data,10:24:55,20,34.93,14756.74,14.0,0.0,No,Yes,No,Not Applicable,No reason specified,1
94051ce85c2321f4,35,M,Town,Premium Membership,2015-03-11,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:07:08,12,1029.42,4554.08,14.0,721.05,Yes,Yes,No,Not Applicable,Quality Customer Care,0
b26ac5e1fe6d60a0,32,F,Village,Silver Membership,2017-12-08,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,14:15:23,18,32.81,1007.03,13.0,709.47,Yes,No,Yes,Solved,Quality Customer Care,0
95b3061c6c23bdce,30,F,Town,Basic Membership,2017-04-27,No,Credit/Debit Card Offers,,Wi-Fi,05:20:26,16,469.33,4385.53,15.0,506.6,No,Yes,No,Not Applicable,Poor Customer Service,1
b762bd49f0743560,24,F,City,Gold Membership,2017-04-04,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,17:12:29,-999,765.91,24667.02,5.0,783.19,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,0
b5c60bc63424058d,18,F,,Platinum Membership,2016-11-11,No,Without Offers,,Mobile_Data,14:58:07,7,0.0,79085.39,1.0,816.51,Yes,No,No,Not Applicable,Products always in Stock,0
9fb67336302a0f5e,17,M,Town,Basic Membership,2017-10-09,Yes,Without Offers,,Wi-Fi,18:42:29,13,1011.88,1269.25,7.0,1083.0169924588706,No,Yes,Yes,Unsolved,Too many ads,1
9b8c1ea66d046c87,47,F,,No Membership,2015-06-30,No,Credit/Debit Card Offers,Desktop,Wi-Fi,06:16:04,22,201.62,10732.56,10.0,659.52,No,Yes,No,Not Applicable,Poor Customer Service,1
b34781ad5054c00f,27,M,Town,No Membership,2015-12-24,Yes,Without Offers,Smartphone,Wi-Fi,17:29:05,10,1412.13,15152.88,18.0,693.02,Yes,Yes,Yes,Solved in Follow-up,Too many ads,1
95b8a6f10f7c9875,30,F,Town,No Membership,2015-09-17,,Credit/Debit Card Offers,Desktop,Mobile_Data,15:49:15,16,31.93,36788.99,21.0,653.36,No,Yes,No,Not Applicable,Poor Product Quality,1
9765bfb249a7a0c8,57,F,Town,Gold Membership,2016-10-06,Yes,Without Offers,Desktop,Fiber_Optic,21:15:47,8,31.8,96551.17,11.0,1151.7255659838318,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,0
b918f56bf81042cc,11,M,City,Gold Membership,2017-07-25,Yes,Without Offers,Desktop,Mobile_Data,15:46:32,10,197.78,27237.52,23.0,623.51,No,Yes,Yes,Unsolved,Poor Product Quality,1
839833ff07411acc,59,M,Village,Basic Membership,2015-10-10,Yes,Without Offers,,Mobile_Data,20:44:17,16,53.7,22728.1,15.0,680.24,Yes,No,Yes,Unsolved,Poor Website,1
974e647db8522fbe,35,M,Town,Gold Membership,2016-06-02,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,07:24:09,18,30.87,6391.47,16.0,782.7,Yes,No,Yes,Solved,Poor Product Quality,0
8c8d2d1b2bf89516,29,M,Town,Premium Membership,2017-04-01,Yes,Without Offers,Both,Wi-Fi,08:36:32,9,222.9,3444.35,22.0,702.84,No,Yes,No,Not Applicable,No reason specified,0
9249e2500af80dad,13,M,Village,Basic Membership,2017-03-19,,Without Offers,Desktop,Mobile_Data,08:15:34,14,350.12,11359.31,15.0,303.8545905145903,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,1
8c5cedbef82b66ab,18,M,City,Platinum Membership,2017-07-06,Yes,Credit/Debit Card Offers,Both,Wi-Fi,11:47:51,20,277.1,17078.15,12.0,703.6,Yes,No,No,Not Applicable,Poor Website,0
b4852baf32c483f2,24,F,Town,Premium Membership,2016-12-31,,Gift Vouchers/Coupons,Desktop,Fiber_Optic,08:39:20,15,73.22,1154.17,7.0,787.8,No,Yes,Yes,Unsolved,Too many ads,0
8c7c8a911916ab54,25,M,City,Platinum Membership,2017-01-11,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,04:53:43,24,31.84,11412.83,53.571373398989465,703.86,Yes,No,Yes,Solved in Follow-up,Poor Website,0
a6db16a8ccb87e1a,44,M,Town,Gold Membership,2017-12-27,Yes,Gift Vouchers/Coupons,,Mobile_Data,14:06:12,15,146.27,3727.28,0.0,708.48,Yes,No,No,Not Applicable,Poor Customer Service,1
ac240197d0992686,24,F,Village,No Membership,2017-01-09,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,13:58:22,9,55.56,36296.9,17.0,537.68,Yes,No,No,Not Applicable,Poor Product Quality,1
8274309085144a81,64,M,Town,No Membership,2017-03-28,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:15:43,3,358.62,16074.91,26.0,620.91,Yes,No,No,Not Applicable,Poor Customer Service,1
a9e832f575de381d,59,M,Town,Silver Membership,2016-03-12,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,20:49:39,14,34.27,35839.81,5.0,619.72,No,Yes,Yes,Solved,Too many ads,1
9f3922b6122e93ea,47,M,Town,Gold Membership,2015-12-03,No,Credit/Debit Card Offers,Both,Mobile_Data,22:21:05,11,489.98,46255.78,0.0,297.4301915238851,Yes,No,No,Not Applicable,Poor Website,1
9c8148acd779ed50,11,M,City,No Membership,2015-05-17,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,08:55:20,14,38.29,21104.95,28.0,1193.1855227632796,No,Yes,No,Not Applicable,Too many ads,1
887d17c2a11009e1,54,M,,Silver Membership,2016-05-26,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:34:49,16,229.57,18816.91,3.0,787.91,No,Yes,Yes,Solved,Quality Customer Care,0
88d546cc31a98916,51,M,City,Gold Membership,2017-11-17,,Without Offers,Smartphone,Wi-Fi,21:30:11,10,66.36,45445.47,23.0,791.8,No,Yes,No,Not Applicable,Too many ads,0
939ac2961674af5c,31,M,Village,Platinum Membership,2017-09-23,,Without Offers,,Mobile_Data,15:35:17,16,416.6,15022.46,16.0,712.27,Yes,No,No,Not Applicable,No reason specified,0
a7e00d98c7968515,11,M,Town,No Membership,2015-05-05,Yes,Credit/Debit Card Offers,,Wi-Fi,08:20:26,21,153.11,22059.18,21.0,594.92,Yes,No,Yes,No Information Available,Poor Customer Service,1
b7f25c5fccaf56b1,60,F,Town,No Membership,2016-11-29,Yes,Without Offers,Desktop,Mobile_Data,06:40:18,22,180.85,5262.97,26.0,608.09,Yes,No,Yes,No Information Available,Too many ads,1
9db52956a4d6d924,47,F,City,Premium Membership,2015-09-09,No,Gift Vouchers/Coupons,,Wi-Fi,11:03:21,7,94.16,16882.04,0.0,849.23,Yes,No,Yes,Solved,Products always in Stock,0
ba8ec89e61d962a5,60,M,Town,Gold Membership,2017-08-06,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,14:14:55,9,172.65,99517.58,33.284312108258675,793.22,Yes,No,No,Not Applicable,Quality Customer Care,0
916a48fbe8e31bd7,47,F,,Gold Membership,2016-01-11,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,11:50:36,21,423.76,4061.81,26.0,784.1390448894036,Yes,No,Yes,No Information Available,Poor Customer Service,0
9853d7aaab2c7958,33,M,Town,Basic Membership,2017-01-14,No,Without Offers,Desktop,Wi-Fi,20:33:26,12,78.55,23288.46,0.0,563.96,No,Yes,No,Not Applicable,No reason specified,1
af2f2f090f157b5b,19,F,Town,No Membership,2017-11-23,Yes,Without Offers,,Fiber_Optic,23:47:27,23,34.19,3942.49,12.0,606.19,No,Yes,Yes,Solved,Poor Customer Service,1
b2c6223f5f95d915,34,M,Town,Gold Membership,2017-08-20,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,06:20:22,19,402.21,94169.32,0.0,750.84,Yes,No,No,Not Applicable,User Friendly Website,0
8c1c27c3a78f6183,63,F,Village,Gold Membership,2015-01-08,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22:28:38,1,97.85,11812.5,21.0,750.63,Yes,No,Yes,Solved,Poor Product Quality,0
be9bbeb8473d7dc6,21,F,City,Basic Membership,2017-03-10,Yes,Without Offers,Desktop,Wi-Fi,05:17:42,9,0.0,3404.0,19.0,0.0,Yes,No,No,Not Applicable,Poor Website,1
8941e2bab21b6818,14,M,City,Basic Membership,2017-11-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,00:03:20,12,38.94,31821.05,29.0,596.17,Yes,No,No,Not Applicable,No reason specified,1
8719f1a31c26f80b,41,M,Town,Silver Membership,2016-04-11,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:07:52,19,43.42,1599.41,8.0,715.85,Yes,No,Yes,Solved,Too many ads,0
baf86691314b00da,59,F,Village,No Membership,2016-01-07,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:00:26,25,107.21,15999.77,13.0,848.8584422940613,No,Yes,No,Not Applicable,No reason specified,1
