user_id,age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback
853f6cc9bf3d82c0,18,M,Town,No Membership,2025-04-05,No,Credit/Debit Card Offers,Both,Mobile_Data,05:13:30,-999,1013.6025857305262,25084.22,6.0,0.0,No,Yes,Yes,Solved,No reason specified
bd1473214afedcbe,53,M,City,Platinum Membership,2025-04-05,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:42:22,9,95.27,43402.89,3.0,848.7,Yes,No,No,Not Applicable,Reasonable Price
96ee4fe95107fe2b,55,F,Town,Silver Membership,2025-04-05,Yes,Without Offers,,Mobile_Data,18:27:15,18,47.75,840.13,0.0,641.96,Yes,No,No,Not Applicable,No reason specified
be36bd1f19edd82e,41,M,City,Premium Membership,2025-04-05,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:42:39,19,32.96,83234.13,8.0,846.9,Yes,No,No,Not Applicable,Reasonable Price
af31db192430db80,11,F,Town,No Membership,2025-04-05,Yes,Without Offers,Smartphone,Fiber_Optic,04:27:19,12,663.88,33238.59,0.0,557.62,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality
9c55422ce1adb5f1,63,M,City,Platinum Membership,2025-04-05,No,Gift Vouchers/Coupons,,Wi-Fi,09:48:56,4,212.61,76845.67,8.0,0.0,Yes,Yes,No,Not Applicable,Reasonable Price
8dba170056a12058,48,M,City,Basic Membership,2025-04-05,No,Without Offers,Desktop,Wi-Fi,20:38:42,3,56.42,28205.97,6.0,0.0,Yes,No,No,Not Applicable,No reason specified
a891b15a19a661f4,15,F,Town,Basic Membership,2025-04-05,No,Credit/Debit Card Offers,Desktop,Mobile_Data,06:40:28,-999,155.08,20198.67,6.0,718.72,No,Yes,No,Not Applicable,Poor Website
9782b83ba9ad8bca,56,M,City,No Membership,2025-04-05,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,21:20:48,15,0.0,37928.51,5.0,659.76,Yes,Yes,Yes,No Information Available,Too many ads
a8297c78c66a4c16,11,F,City,No Membership,2025-04-05,,Gift Vouchers/Coupons,,Fiber_Optic,15:07:29,12,535.66,48034.55,24.0,673.27,No,Yes,No,Not Applicable,Poor Customer Service
9389bbb64417edc0,38,F,Town,Basic Membership,2025-04-05,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,06:32:40,15,243.17,12903.05,17.0,575.46,No,Yes,No,Not Applicable,Too many ads
83e3a1e15505519a,31,M,Village,Premium Membership,2025-04-05,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,01:55:14,10,1047.266414300112,5411.27,9.0,1536.5091880662872,Yes,No,Yes,Solved,Too many ads
9c19e0b1a22659a4,41,F,City,Gold Membership,2025-04-05,No,Without Offers,Desktop,Wi-Fi,03:54:55,-999,382.69,41727.41,14.0,748.12,No,Yes,Yes,Solved in Follow-up,Poor Customer Service
873591bb581f2166,19,M,Town,Silver Membership,2025-04-05,Yes,Without Offers,Smartphone,Mobile_Data,19:39:36,12,32.59,24670.61,12.0,690.63,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
84481fd3444f33bb,52,F,City,No Membership,2025-04-05,No,Credit/Debit Card Offers,Desktop,Wi-Fi,05:29:45,20,77.41,43470.78,27.0,528.61,Yes,No,No,Not Applicable,No reason specified
8526f47108420767,42,F,Village,Gold Membership,2025-04-05,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:04:48,16,43.49,36163.4,19.0,695.05,Yes,No,No,Not Applicable,Poor Website
af2f215bcb0bcb7a,49,M,City,Gold Membership,2025-04-05,No,Without Offers,Smartphone,Mobile_Data,07:13:42,8,413.94,45379.79,7.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service
8a4c29ca41143935,27,F,Town,Platinum Membership,2025-04-05,,Credit/Debit Card Offers,,Mobile_Data,19:28:43,14,291.26,29789.92,9.0,727.46,Yes,No,No,Not Applicable,Poor Website
ac322abfe27da4e5,12,M,City,Premium Membership,2025-04-05,Yes,Gift Vouchers/Coupons,,Fiber_Optic,17:18:48,22,118.59,49445.65,27.0,701.08,Yes,No,No,Not Applicable,Poor Customer Service
924b8bd5dd008024,62,F,City,Gold Membership,2025-04-05,No,Without Offers,Smartphone,Wi-Fi,01:59:49,19,96.23,16535.52,0.0,781.44,No,Yes,Yes,No Information Available,No reason specified
96a7b9b60556a50c,62,M,Village,No Membership,2025-04-05,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,16:32:31,25,112.87,10441.18,24.0,648.36,Yes,No,No,Not Applicable,Poor Website
8c371b66172c5a86,45,F,Town,No Membership,2025-04-05,Yes,Without Offers,Desktop,Fiber_Optic,01:00:54,21,174.73,28985.79,25.0,556.65,Yes,No,No,Not Applicable,Poor Website
858a1aac7ed80fd5,20,F,Village,Silver Membership,2025-04-05,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,03:47:52,11,0.0,19965.2,24.0,756.99,Yes,Yes,No,Not Applicable,Poor Customer Service
90a6c7f67ff83813,50,M,City,No Membership,2025-04-05,No,Without Offers,Smartphone,Wi-Fi,05:29:24,10,210.82,46240.62,0.0,623.6,Yes,No,Yes,Solved,Poor Website
ae51c4ccc3b60eed,62,M,Town,Platinum Membership,2025-04-05,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:30:55,24,108.92,39943.55,3.0,488.3680664834972,Yes,No,Yes,Solved,Products always in Stock
b0ab3ceeb00a3dbe,35,M,Village,Silver Membership,2025-04-05,No,Without Offers,Desktop,Fiber_Optic,16:45:45,7,203.28,5151.0,24.0,774.12,Yes,Yes,No,Not Applicable,Too many ads
b1bde2a3edb97b61,64,F,Town,No Membership,2025-04-05,No,Credit/Debit Card Offers,Desktop,Mobile_Data,04:04:03,20,173.97,10552.9,8.0,634.17,No,Yes,Yes,Solved in Follow-up,Poor Product Quality
8578cd74b0eb2c83,24,F,Village,Silver Membership,2025-04-05,,Without Offers,Smartphone,Mobile_Data,10:04:56,14,160.27,49607.97,20.0,0.0,No,Yes,Yes,Solved,Too many ads
87ad2efb531125fa,25,M,City,Basic Membership,2025-04-05,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,01:36:13,1,750.31,42740.93,26.0,570.6,Yes,Yes,Yes,Solved,No reason specified
9e1ab6fbe2d47294,45,M,Town,Premium Membership,2025-04-05,,Without Offers,Smartphone,Wi-Fi,18:18:06,19,30.91,49469.65,17.0,1134.5837633534902,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
924ae7a6e79aaa93,40,M,Village,Basic Membership,2025-04-05,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:50:08,19,38.57,15108.42,18.0,640.66,Yes,No,Yes,No Information Available,Poor Website
a0cbbbb60b4bb25d,44,M,Town,No Membership,2025-04-05,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:05:10,11,276.53,17665.03,11.0,547.84,Yes,No,Yes,Unsolved,Poor Product Quality
b7ad89e43b5bc6b9,10,F,,Basic Membership,2025-04-05,No,Without Offers,Desktop,Fiber_Optic,19:22:52,16,446.66,48777.59,27.0,690.94,Yes,No,Yes,Solved,Too many ads
b1ce91e92cff0f62,37,F,Town,Gold Membership,2025-04-05,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:47:31,10,96.44,41250.24,9.0,750.14,No,Yes,No,Not Applicable,Products always in Stock
b0e7acccd0039f29,46,F,City,Basic Membership,2025-04-05,Yes,Gift Vouchers/Coupons,,Fiber_Optic,02:47:32,-999,107.98,21475.77,20.0,578.87,Yes,No,Yes,Solved in Follow-up,Too many ads
9a2879a2fa96241e,40,F,Town,No Membership,2025-04-05,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,03:57:35,6,34.56,8118.08,24.0,626.28,No,Yes,Yes,Solved in Follow-up,No reason specified
adea6ff93b8aede0,28,F,,Gold Membership,2025-04-05,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14:47:19,15,196.71,14691.1,5.0,819.45,No,Yes,Yes,Solved,Products always in Stock
997c632a52d5d835,24,F,City,Basic Membership,2025-04-05,Yes,Without Offers,Desktop,Fiber_Optic,11:27:16,24,33.01,15000.37,12.0,586.2,No,Yes,Yes,Unsolved,Poor Product Quality
92f773cbf7640ee1,51,F,Town,Platinum Membership,2025-04-05,No,Without Offers,Smartphone,Mobile_Data,21:14:19,24,131.81,5671.33,26.0,0.0,No,Yes,No,Not Applicable,Poor Product Quality
b0e7522cf201fd5f,12,F,City,Silver Membership,2025-04-05,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,18:28:58,7,243.26,51939.12,5.0,0.0,Yes,No,No,Not Applicable,User Friendly Website
9d587ad309daf548,51,M,Village,Platinum Membership,2025-04-05,No,Without Offers,Desktop,Wi-Fi,21:50:11,10,59.0,31309.05,19.0,833.44,No,Yes,No,Not Applicable,Products always in Stock
84487f24b6b5e600,11,F,,Gold Membership,2025-04-05,,Gift Vouchers/Coupons,,Wi-Fi,09:35:09,22,236.48,41250.09,25.0,661.53,Yes,No,No,Not Applicable,Poor Customer Service
bce832a020e0c728,34,M,Town,Gold Membership,2025-04-05,Yes,Without Offers,,Fiber_Optic,04:04:35,8,62.05,37634.39,27.0,354.9057153041084,Yes,No,Yes,Solved,Too many ads
bc3134fc8f751ca8,49,F,Village,Platinum Membership,2025-04-05,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:19:36,10,40.43,6576.02,0.0,767.2,Yes,No,Yes,Unsolved,User Friendly Website
af7f2ea9c95d2d4b,21,F,Town,Silver Membership,2025-04-05,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:29:36,18,285.59,28517.01,24.0,712.27,Yes,No,Yes,Solved,Poor Website
968aecc539496d40,24,M,Town,Basic Membership,2025-04-05,Yes,Without Offers,Smartphone,Mobile_Data,15:30:38,23,111.53,9404.43,23.0,634.96,Yes,No,No,Not Applicable,Too many ads
9009ef8067c8f6af,10,F,Town,No Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:29:51,19,164.17,2464.62,11.0,694.18,No,Yes,No,Not Applicable,Poor Customer Service
9cd08e2372d6a0ec,34,F,Town,Basic Membership,2025-04-06,,,Smartphone,Wi-Fi,20:17:46,21,0.0,21671.07,6.0,634.42,No,Yes,Yes,Solved in Follow-up,Poor Product Quality
9967893766880aae,62,M,City,Silver Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10:23:42,21,1190.9280825643234,22375.43,16.0,786.9,Yes,No,Yes,Unsolved,Poor Product Quality
88d73597a1eb3543,30,F,Town,Gold Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Mobile_Data,08:51:47,9,1989.348333931625,18998.02,12.0,779.87,Yes,No,No,Not Applicable,Poor Product Quality
a315e4a6a5390cc2,43,F,,Gold Membership,2025-04-06,,Gift Vouchers/Coupons,Both,Fiber_Optic,12:14:56,12,201.46,30250.71,28.0,639.48,Yes,No,No,Not Applicable,Poor Product Quality
a9190643c6a39fce,20,M,City,Gold Membership,2025-04-06,,Gift Vouchers/Coupons,Both,Wi-Fi,14:56:55,4,827.29,1221.79,15.0,798.28,Yes,Yes,Yes,No Information Available,Poor Customer Service
b1f1967732c2f622,60,M,Village,Gold Membership,2025-04-06,No,Without Offers,Both,Mobile_Data,13:12:34,15,472.33,10792.94,20.0,608.98,Yes,No,Yes,No Information Available,Poor Website
87361119dbd851fa,28,F,Village,No Membership,2025-04-06,No,Without Offers,Desktop,Mobile_Data,20:38:08,20,85.62,6576.96,26.0,510.28,No,Yes,No,Not Applicable,Poor Website
a4229ba1f67110ed,43,M,Town,Gold Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:00:20,14,34.69,12421.9,14.0,650.84,No,Yes,No,Not Applicable,Poor Customer Service
b4f370025035c93a,57,F,Town,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15:23:07,14,34.7,17984.29,24.0,693.96,Yes,No,No,Not Applicable,Poor Website
82df92705fd226bd,17,F,City,Platinum Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,01:58:24,24,244.17,31400.8,22.0,709.01,Yes,No,Yes,No Information Available,Poor Product Quality
96542010ca47bbdc,61,M,Town,Platinum Membership,2025-04-06,,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:25:39,7,861.33,94860.46,4.0,762.67,No,Yes,Yes,Unsolved,Reasonable Price
991f227764e971b7,44,M,Town,Premium Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,22:00:18,4,302.44,52331.78,10.0,791.92,No,Yes,No,Not Applicable,Products always in Stock
bc603a5933a3aae2,56,M,City,Basic Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,21:10:01,23,122.25,3075.46,7.0,651.35,No,Yes,No,Not Applicable,No reason specified
9bc404aa4b8cf529,52,M,City,Premium Membership,2025-04-06,No,Without Offers,,Wi-Fi,20:23:01,13,348.08,14931.36,23.0,715.7,No,Yes,No,Not Applicable,No reason specified
b3c326421666a319,26,M,Town,No Membership,2025-04-06,No,Without Offers,Desktop,Fiber_Optic,16:56:52,10,133.33,21730.31,10.0,107.77531768801292,Yes,No,Yes,No Information Available,Too many ads
b5839380189e0dc6,56,F,City,Basic Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,09:27:48,3,119.9,27693.66,7.0,616.944074568296,Yes,No,No,Not Applicable,Too many ads
9660ab7cde0785e8,38,F,Village,Gold Membership,2025-04-06,Yes,Without Offers,Smartphone,Mobile_Data,02:35:16,6,280.21,35034.82,13.0,779.4,Yes,No,No,Not Applicable,Too many ads
ae69fb236e1be72a,48,M,Town,No Membership,2025-04-06,Yes,Without Offers,,Fiber_Optic,04:19:54,22,140.42,37915.84,26.0,681.39,No,Yes,Yes,Solved,Poor Product Quality
8fdd91bc61736af6,61,F,City,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:17:22,6,128.53,99054.71,0.0,524.9039266865531,No,Yes,Yes,Solved,Products always in Stock
9c0895008595766c,15,F,Town,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:18:57,17,33.94,1017.71,28.0,662.64,No,Yes,No,Not Applicable,No reason specified
82371d86e2c7c187,32,F,,Premium Membership,2025-04-06,,Without Offers,Smartphone,Mobile_Data,09:33:59,13,64.88,8610.38,0.0,714.02,No,Yes,No,Not Applicable,Poor Website
8659a598669ee41d,40,M,Town,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:15:00,12,75.84,40326.29,25.0,710.05,No,Yes,No,Not Applicable,Poor Website
9b23fc4fc221c8d1,33,F,City,Platinum Membership,2025-04-06,,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:22:33,12,337.45,9812.44,20.0,769.56,No,Yes,Yes,Solved in Follow-up,Too many ads
abb597f086aa9e9d,30,F,,Silver Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12:46:13,4,48.18,77871.04,9.94749312443848,757.98,Yes,No,No,Not Applicable,Reasonable Price
bace0f4622210af5,43,M,Town,No Membership,2025-04-06,No,Credit/Debit Card Offers,,Mobile_Data,13:41:04,11,227.23,29602.15,24.0,663.63,No,Yes,Yes,Unsolved,Poor Product Quality
9dd2c63833ef631a,64,F,City,Silver Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,05:52:02,23,1718.524085529231,8471.46,16.0,335.40198013589264,No,Yes,Yes,Solved,Poor Website
8cf203e7e7a785cb,62,F,City,No Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,23:01:55,5,510.36,21192.35,16.0,661.91,Yes,Yes,No,Not Applicable,Poor Customer Service
a9209b729ee4d0c9,62,F,,Platinum Membership,2025-04-06,Yes,Without Offers,Smartphone,Wi-Fi,04:02:25,15,558.8,13183.19,20.0,728.46,No,Yes,Yes,No Information Available,Too many ads
b38bfcc320473a1c,63,F,City,Premium Membership,2025-04-06,,Gift Vouchers/Coupons,Desktop,Wi-Fi,12:34:37,22,294.43,69832.61,17.0,721.65,No,Yes,Yes,Solved in Follow-up,User Friendly Website
a25bcef10922641c,61,M,,No Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,20:57:01,10,69.81,37730.62,0.0,604.41,No,Yes,Yes,Solved in Follow-up,Poor Customer Service
94c31d3ad85352c7,58,M,Town,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,,Wi-Fi,23:25:52,15,34.03,4340.95,18.0,0.0,Yes,No,Yes,Solved in Follow-up,No reason specified
8ed8d3966bb0258e,64,M,City,Gold Membership,2025-04-06,No,Credit/Debit Card Offers,,Wi-Fi,23:14:10,9,470.29,7067.04,0.0,719.22,Yes,No,No,Not Applicable,Poor Product Quality
b7cac4a78b0837fc,42,M,City,Basic Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,08:53:38,12,105.27,26640.42,29.0,552.49,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
b3353b9d521d4a15,44,F,Town,No Membership,2025-04-06,,Gift Vouchers/Coupons,Desktop,Wi-Fi,06:46:12,16,423.23,12152.35,23.0,0.0,No,Yes,Yes,No Information Available,Poor Customer Service
8202e3aecb298453,14,F,Town,Premium Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,00:38:50,17,33.56,8190.13,15.0,792.98,No,Yes,No,Not Applicable,Too many ads
8424a5d3cc1c0769,30,M,Town,Silver Membership,2025-04-06,Yes,Without Offers,Smartphone,Fiber_Optic,19:25:58,16,46.19,32638.84,16.0,645.59,No,Yes,No,Not Applicable,Too many ads
aa049844d67800a2,19,M,Town,Gold Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:01:43,23,33.92,11300.77,21.0,722.41,No,Yes,No,Not Applicable,Poor Website
92747fc3bdcd1f64,26,M,Town,Platinum Membership,2025-04-06,No,Without Offers,Desktop,Mobile_Data,10:42:03,14,207.13,95646.6,2.0,763.91,No,Yes,Yes,Solved,Products always in Stock
8c2b47db5e185e44,17,F,Town,Premium Membership,2025-04-06,Yes,Without Offers,Both,Wi-Fi,10:40:24,14,690.9,39735.39,8.0,726.1,Yes,No,No,Not Applicable,User Friendly Website
9c44fc5c56a30905,64,M,City,Gold Membership,2025-04-06,Yes,Without Offers,Desktop,Fiber_Optic,09:14:27,10,103.33,45550.7,0.0,786.7468573962624,No,Yes,No,Not Applicable,Too many ads
b529b3ce138b5283,55,M,City,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,,Fiber_Optic,02:59:44,20,419.96,8658.07,25.0,563.99,No,Yes,No,Not Applicable,Poor Product Quality
9257e0160c5a7292,61,F,City,Platinum Membership,2025-04-06,No,Without Offers,,Mobile_Data,09:07:12,5,0.0,2908.78,5.0,832.7,Yes,No,No,Not Applicable,Quality Customer Care
9666a5008e88c210,53,M,City,No Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,06:24:30,-999,253.96,19233.1,25.0,1032.199126230719,Yes,No,Yes,Solved,Poor Website
9c1993a029119eab,20,F,Town,Gold Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:40:29,11,49.03,17022.13,21.0,621.73,No,Yes,Yes,Unsolved,Poor Customer Service
8b0744092077f415,14,M,Town,Platinum Membership,2025-04-06,Yes,Without Offers,,Fiber_Optic,18:09:55,4,315.28,38195.89,17.0,760.74,Yes,Yes,Yes,Unsolved,Poor Website
804bd19daa2c1018,23,F,City,Basic Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,02:31:33,14,232.93,13540.47,17.0,632.42,Yes,Yes,No,Not Applicable,Poor Website
ad45c1d5ff524adf,25,F,,Silver Membership,2025-04-06,,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,22:20:11,3,714.02,10414.63,9.0,649.04,Yes,No,Yes,Solved,No reason specified
9d34d5158716195c,19,F,Town,No Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,06:46:41,7,139.15,29136.83,5.0,707.15,Yes,No,Yes,Solved in Follow-up,Poor Website
b349ce3c67bfd85b,50,M,Village,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,Desktop,Wi-Fi,17:07:25,13,263.22,22493.23,20.0,791.87,No,Yes,No,Not Applicable,Too many ads
83afe805e0569f33,38,M,City,Silver Membership,2025-04-06,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:54:03,17,385.82,46693.44,16.0,734.79,No,Yes,Yes,Solved in Follow-up,Products always in Stock
ad003d729d6584fb,36,F,City,Silver Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,00:58:48,21,217.41,83493.53,14.0,1297.5021863921202,No,Yes,No,Not Applicable,Reasonable Price
8656d61129490fea,13,F,City,Basic Membership,2025-04-06,No,Without Offers,Smartphone,Mobile_Data,12:06:30,19,107.24,20946.04,24.0,707.78,No,Yes,No,Not Applicable,No reason specified
bacefdc3951ea408,64,M,City,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,15:30:58,16,166.78,6336.18,19.0,1091.3719444153598,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
b02fb4b6653cd901,59,F,City,Basic Membership,2025-04-06,Yes,Gift Vouchers/Coupons,,Wi-Fi,01:51:23,13,1228.3711864839197,45828.09,0.0,510.37,No,Yes,No,Not Applicable,Poor Product Quality
babd0300c38355a7,30,M,Town,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Wi-Fi,20:17:19,11,279.3,6019.42,12.0,814.74,Yes,No,No,Not Applicable,User Friendly Website
9fe0a5fedca11c4d,20,,Town,Premium Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:17:39,12,585.7,65860.46,15.0,0.0,Yes,Yes,No,Not Applicable,Quality Customer Care
86717d95b936a2a9,21,F,City,Platinum Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,14:04:55,18,59.38,97302.2,19.0,700.03,No,Yes,No,Not Applicable,Quality Customer Care
9fdfaf7a0658629a,59,M,Town,Basic Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,20:55:38,20,364.69,18205.47,7.0,401.36595274917664,Yes,Yes,Yes,Unsolved,Poor Customer Service
b8de29e28a27b10b,45,F,City,Platinum Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,02:35:38,12,490.56,18063.14,16.0,798.83,No,Yes,No,Not Applicable,Poor Customer Service
bc28b66646e36cba,18,F,Town,Gold Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,09:33:13,15,0.0,23342.9,15.0,667.12,No,Yes,No,Not Applicable,No reason specified
ab7ee435b9b09802,22,F,Town,Silver Membership,2025-04-06,No,Without Offers,,Fiber_Optic,01:20:04,12,445.79,8864.9,22.0,795.19,No,Yes,No,Not Applicable,Poor Product Quality
94f3979a31d946d4,22,M,,Platinum Membership,2025-04-06,No,Credit/Debit Card Offers,,Fiber_Optic,20:37:22,9,0.0,49805.81,6.0,784.61,Yes,No,Yes,Solved,No reason specified
a8fabcf24437191c,48,M,City,Premium Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,08:27:56,8,30.67,38795.56,12.0,792.42,No,Yes,Yes,No Information Available,No reason specified
89156b53af15cc7e,17,M,City,Silver Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:49:16,14,69.31,42177.53,15.0,751.23,No,Yes,Yes,Unsolved,Too many ads
84a444ac0438a377,61,F,City,No Membership,2025-04-06,,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:58:39,9,30.97,38364.97,7.0,566.35,No,Yes,Yes,Solved in Follow-up,Poor Product Quality
9975635d9ab67e7a,14,F,Town,Silver Membership,2025-04-06,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,15:03:44,12,31.12,16276.47,24.0,971.1355092932388,Yes,No,Yes,Unsolved,Poor Website
b153e86d3dc9894c,54,M,City,Premium Membership,2025-04-06,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:37:30,6,1002.2962205683322,36741.06,28.0,797.6,Yes,No,No,Not Applicable,Poor Website
b19c8b0023e678be,48,M,,Premium Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,16:18:41,12,1825.423484310272,59384.67,5.0,462.8746004409159,Yes,No,No,Not Applicable,User Friendly Website
ae82808e4e6997d5,41,F,City,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,19:17:10,5,1595.55,6326.5,11.0,650.62,Yes,Yes,Yes,No Information Available,Poor Customer Service
a849c23ec5f49bdb,11,M,City,Platinum Membership,2025-04-06,Yes,Without Offers,Smartphone,Wi-Fi,12:19:58,22,30.19,5410.83,0.0,736.41,No,Yes,No,Not Applicable,Poor Product Quality
be2ef2dba56669c5,52,M,,No Membership,2025-04-06,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,09:55:10,15,155.53,22847.68,25.0,541.19,Yes,No,No,Not Applicable,Poor Product Quality
bafa174d78da87b5,47,F,City,Basic Membership,2025-04-06,No,Without Offers,Desktop,Mobile_Data,21:56:25,10,31.88,2966.12,7.0,643.26,Yes,No,No,Not Applicable,Poor Product Quality
b2467c5f8673cb3f,55,M,City,Platinum Membership,2025-04-06,No,Gift Vouchers/Coupons,Both,Mobile_Data,02:53:13,15,255.96,23514.94,11.0,479.5261417295684,Yes,Yes,No,Not Applicable,Poor Customer Service
b570b57b7148ca88,50,M,Town,No Membership,2025-04-06,No,Without Offers,Desktop,Fiber_Optic,04:44:52,7,33.5,35800.89,28.0,670.3,No,Yes,Yes,Solved in Follow-up,Poor Product Quality
957f2b8c68f906ef,59,F,City,Gold Membership,2025-04-06,No,Without Offers,Smartphone,Fiber_Optic,04:34:51,7,397.84,9826.38,0.0,631.77,No,Yes,No,Not Applicable,No reason specified
be6054fca6606267,56,M,Town,Silver Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18:33:51,13,263.41,46513.77,25.0,705.44,No,Yes,No,Not Applicable,Poor Customer Service
b0c46f33257ef321,19,F,City,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,02:32:20,9,64.01,43350.81,0.0,254.6775582104147,Yes,No,No,Not Applicable,Poor Website
a005af733047478f,40,F,Town,Silver Membership,2025-04-06,Yes,Without Offers,Desktop,Wi-Fi,09:32:12,11,472.25,39052.32,24.0,761.69,Yes,No,No,Not Applicable,Poor Website
9e80277c3c2e7f28,28,F,City,Premium Membership,2025-04-06,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12:47:44,11,76.41,37802.31,14.0,760.54,Yes,No,No,Not Applicable,Poor Customer Service
988a1ae6867fe90a,29,M,Village,Basic Membership,2025-04-06,Yes,Credit/Debit Card Offers,Both,Wi-Fi,08:57:18,5,659.53,12511.72,17.0,544.28,Yes,No,Yes,Unsolved,Poor Product Quality
b404df89717df927,31,F,City,Platinum Membership,2025-04-06,,Gift Vouchers/Coupons,Smartphone,Wi-Fi,08:40:23,12,0.0,81009.58,13.0,1163.6643913728587,Yes,No,Yes,Unsolved,User Friendly Website
